id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2885148,Superbe appartement M° Guy Moquet,2831607,Sandrine,,Batignolles-Monceau,48.895014000911615,2.3248854609186766,Entire home/apt,181,7,1,2014-06-25,0.04,1,365
4478565,Modern Parisian Apartment,17914789,Clara,,Batignolles-Monceau,48.88924240526363,2.291957020921359,Entire home/apt,110,6,5,2016-01-11,0.39,1,201
6293123,Beau 2 pièces Cosy refait à Neuf,30897776,Claudie,,Batignolles-Monceau,48.8798398320623,2.2972943852063903,Entire home/apt,200,2,7,2015-09-17,0.54,1,360
5374238,Cosy&Vintage near Champs Elysées,12359119,Sophie,,Batignolles-Monceau,48.88634787129614,2.3111620366575,Entire home/apt,75,1,6,2016-06-18,0.47,1,364
9570045,Bright Apt Batignolles Montmartre,49544591,Antonin & Caitlin,,Batignolles-Monceau,48.88749668840319,2.3232938916178525,Entire home/apt,49,2,1,2015-12-30,0.16,1,46
1836805,Great Flat 5 min to Champs Elysées,3003920,Kamel And Leila,,Batignolles-Monceau,48.88015410660068,2.2972132880123444,Entire home/apt,200,1,60,2016-06-28,1.95,1,358
5506846,Calm and Trendy Apartment + balcony,2300026,Julien&Karina,,Batignolles-Monceau,48.88945587139057,2.3201323847236863,Entire home/apt,99,7,0,,,1,23
11536228,Paris 17 family apartment,23282316,Sophie,,Batignolles-Monceau,48.88976233566021,2.3211762251928434,Entire home/apt,280,2,2,2016-06-14,2,1,326
3016550,Cosy apartment near Champs-Elysées,15373010,Augustin,,Batignolles-Monceau,48.87964731768866,2.293316533250593,Entire home/apt,129,2,2,2015-05-14,0.11,1,336
526235,★Montmartre★Opera★design★Cozy 45m2!,2586740,Julien,,Batignolles-Monceau,48.8860110752746,2.3247180976051105,Entire home/apt,84,1,22,2016-06-25,0.51,1,335
13633567,Charming 2 rooms apartment at Paris'gate,79027574,Méline,,Batignolles-Monceau,48.89600267572713,2.3079649628587906,Entire home/apt,50,2,1,2016-06-24,1,1,21
4626461,"Quiet and spacious, with terrace",15083039,Pierre,,Batignolles-Monceau,48.87988190352926,2.28949469381326,Entire home/apt,261,5,14,2016-05-18,0.73,1,4
4982834,Nice appartment  for 6 in Paris ,25679432,Philippe,,Batignolles-Monceau,48.88912568017394,2.323021560176894,Entire home/apt,200,2,6,2016-06-27,0.40,1,365
9046079,Cosy#BestView#Center#Saint Lazare,24262798,Frederic,,Batignolles-Monceau,48.88539447849829,2.312376649026523,Entire home/apt,41,3,39,2016-06-29,4.78,2,337
8518336,Champs Elysées/Arc de Triomphe flat,44852840,Louise,,Batignolles-Monceau,48.88048757355281,2.2965403141007252,Entire home/apt,193,4,13,2016-06-28,1.81,1,361
5114026,Close to Montmartre-view over Paris,26424325,Estelle,,Batignolles-Monceau,48.88485486133606,2.3255053515054915,Entire home/apt,200,3,0,,,1,363
5638360,"Charming studio, Paris, Batignolles",4450183,Solen,,Batignolles-Monceau,48.88530374312736,2.3165443062084887,Entire home/apt,40,2,1,2015-03-25,0.06,1,0
11286591,Superb & comfy T2 Batignolles,46658392,Pierre,,Batignolles-Monceau,48.88764467733413,2.3126532190503784,Entire home/apt,90,1,3,2016-06-15,1.58,1,265
2492656,Petit nid dans les Batignoles,7146414,Mélissa,,Batignolles-Monceau,48.8951782954657,2.3229513470452092,Entire home/apt,80,1,0,,,1,365
1181953,Apt 3p in the heart of Batignolles,1353773,Julie,,Batignolles-Monceau,48.88473539338474,2.318345257098834,Entire home/apt,181,3,1,2015-01-03,0.05,1,330
13764879,Studio Cosy Batignolles,80728932,Eric,,Batignolles-Monceau,48.886075999740505,2.318400266349611,Entire home/apt,40,2,0,,,1,87
395585,"Paris,lux family duplex 130m² 5pax",1976948,Laurence,,Batignolles-Monceau,48.88803841114889,2.2937066458932254,Entire home/apt,165,2,48,2016-05-17,0.99,1,41
11405665,Deux pièces douillet dans le 17eme,28958643,Zoé,,Batignolles-Monceau,48.881844116779476,2.292171372979316,Entire home/apt,60,2,0,,,1,349
11218318,Superb 1BR Apartment Paris 17,5814718,Jerome,,Batignolles-Monceau,48.88823624186959,2.3097640282813496,Entire home/apt,84,2,9,2016-06-22,2.48,1,82
7211682,Charmant Appartement Batignolles,14812394,Baptiste,,Batignolles-Monceau,48.88623471977322,2.323709876240017,Private room,40,1,0,,,1,0
8236177,Wonderful flat close to Montmartre,43431714,Céline,,Batignolles-Monceau,48.89069217692721,2.326460057060925,Entire home/apt,80,3,13,2016-07-01,1.32,1,331
9702321,Les batignolles - Nice 3 room,35569527,Alexis,,Batignolles-Monceau,48.892149216931486,2.319396091971068,Entire home/apt,120,1,8,2016-06-26,2.50,1,6
920504,Cosy studio Champs Élysées balcony,3758659,Mickael,,Batignolles-Monceau,48.87776881946736,2.2881918355485324,Entire home/apt,79,7,1,2014-06-30,0.04,1,365
10226649,71 m2 vue sur Montmartre couchage 2,52551940,Anna,,Batignolles-Monceau,48.88715335594183,2.3145011105185502,Private room,54,1,0,,,2,365
6818888,Studio récemment rénové et net,889231,Laurent,,Batignolles-Monceau,48.8834286310206,2.3258520231715702,Entire home/apt,60,5,29,2016-06-10,2.36,2,65
11537535,Bel appartement de 3 pièces.,19368465,Graciela,,Batignolles-Monceau,48.89337140719328,2.32601729971963,Entire home/apt,60,1,0,,,1,364
11930753,65m² Artist flat in Les Batignolles,7858671,Agathe,,Batignolles-Monceau,48.88250189965536,2.3184511480735304,Entire home/apt,93,2,3,2016-06-27,3,1,95
8785134,Parisian Flat 12 min Champs-Elysées,9479358,Daniel & Benoit,,Batignolles-Monceau,48.883632530126704,2.293800060718765,Entire home/apt,181,2,2,2016-06-13,1.03,20,19
7343614,Spacious flat – Paris 17e,38471592,Arnaud,,Batignolles-Monceau,48.891798810856265,2.3265533129641955,Entire home/apt,70,1,2,2016-06-15,2,1,0
7081601,Peaceful and atmospheric flat,7520243,Irene,,Batignolles-Monceau,48.87999735427668,2.2874564330923217,Entire home/apt,60,4,9,2016-03-15,0.92,1,0
13406871,Studio - Champs-Elysées,15061120,Chloé,,Batignolles-Monceau,48.8788165796572,2.300636403910689,Entire home/apt,60,2,4,2016-06-22,4,1,230
4722338,Charming flat for 2 persons,24392778,Marie,,Batignolles-Monceau,48.89008742592413,2.3249084397400925,Entire home/apt,80,6,17,2016-04-30,0.92,1,21
4904841,Authentic Parisian flat great view,19116554,Olivier,,Batignolles-Monceau,48.87560362197479,2.293598910869146,Entire home/apt,514,3,5,2015-12-05,0.27,1,365
5508812,3 pièces tout confort !,28571630,Matthieu,,Batignolles-Monceau,48.875538173805936,2.290654074286575,Entire home/apt,100,1,0,,,1,0
9703135,"Parisian flat, close Montmartre.",13353646,Emmanuel,,Batignolles-Monceau,48.891823832995385,2.325091625786993,Entire home/apt,50,16,1,2016-01-02,0.16,1,140
1314665,Appartement de charme Porte Maillot,7143208,Laura,,Batignolles-Monceau,48.87966827791999,2.286558323636043,Entire home/apt,150,2,4,2014-10-02,0.11,1,0
13242338,Appartement 2 pièces 36m2 Batignolles,74416292,Bérengère,,Batignolles-Monceau,48.88564020969393,2.3182072638711086,Entire home/apt,90,1,0,,,1,25
3203695,Typical charming family flat,1586709,Anne,,Batignolles-Monceau,48.88741582475132,2.318518479974004,Entire home/apt,171,1,10,2016-06-14,0.44,2,181
9263111,Beautiful studio great location!,22284744,Vivian,,Batignolles-Monceau,48.8857737224634,2.295342409801244,Entire home/apt,60,3,11,2016-06-26,1.42,1,152
11745064,Ternes - Poncelet lovely studio,5027164,International Home Owners,,Batignolles-Monceau,48.87873989199369,2.298507579009651,Entire home/apt,95,3,1,2016-05-25,0.75,54,122
11014321,Charmant studio Levis/Batignolles,27106049,Coline,,Batignolles-Monceau,48.8866163584082,2.3133260797791713,Entire home/apt,50,2,5,2016-06-12,1.19,1,0
11669702,Romantic Flat in Lovely Area,11682183,Elisa,,Batignolles-Monceau,48.885041578873235,2.309798271652492,Entire home/apt,50,3,0,,,1,23
9834761,Appartement 3 pièces (Guy Môquet),44141560,Pauline,,Batignolles-Monceau,48.89298784555414,2.3269842215365,Entire home/apt,89,2,5,2016-06-14,1.01,1,193
4067614,Studio lumineux & fonctionnel,6013422,Jules,,Batignolles-Monceau,48.884700842298486,2.3266771206453307,Entire home/apt,45,3,4,2016-05-15,0.75,1,297
8786228,Appart. charmant Batignolles 70 m2,13332828,Helene,,Batignolles-Monceau,48.89063328625098,2.3215475968373216,Entire home/apt,95,3,3,2016-04-17,0.37,1,195
9834847,Porte Maillot / Arc de Triomphe,46639084,Marion,,Batignolles-Monceau,48.880387208376604,2.2878786225058563,Private room,60,1,6,2016-06-09,0.96,2,355
1053048,FLAT FOR FAMILY IN 17th BATIGNOLLES,5768710,Marie-Pierre,,Batignolles-Monceau,48.89537854897452,2.324877272931835,Entire home/apt,150,3,7,2015-08-26,0.20,1,220
3543419,appartement paris ,14670338,Julie,,Batignolles-Monceau,48.891213995736024,2.32480745745859,Entire home/apt,60,3,8,2014-09-27,0.34,1,341
590584,PETIT APPARTEMENT AUX  BATIGNOLLES,2894528,Jean-Yves,,Batignolles-Monceau,48.89484993189152,2.312426624847412,Entire home/apt,38,20,12,2016-06-19,0.68,1,340
12718563,Charming & Cosy appartment in Paris,8195049,Marine,,Batignolles-Monceau,48.889041143034376,2.325431591261659,Entire home/apt,100,2,0,,,1,363
9179633,Charming flat near Champs Elysées,8261156,Fares,,Batignolles-Monceau,48.88099428848369,2.297828641911277,Entire home/apt,80,1,27,2016-06-28,3.68,1,31
2054227,Lovely 40m2 in the heart of the 17,10456319,Pauline & Ollie,,Batignolles-Monceau,48.88192525398804,2.3174067365932443,Entire home/apt,75,2,46,2016-06-21,1.59,1,355
7606996,Very pleasant appartment in Paris,6166783,Julien,,Batignolles-Monceau,48.894872570812765,2.3267494109039797,Entire home/apt,45,7,1,2015-10-08,0.11,1,0
1053479,Lovely 2p 50m2 close Champs-Elysée,5800274,Martin,,Batignolles-Monceau,48.87766807727265,2.2940905477084,Entire home/apt,80,1,36,2016-05-22,0.98,1,359
2102072,Appartement Paris 17e,6240696,Matthieu,,Batignolles-Monceau,48.881048378533826,2.285274980559091,Entire home/apt,100,1,0,,,1,68
6165366,Stunning typical parisian flat,7102966,Noémie,,Batignolles-Monceau,48.89742290630483,2.3219632691903973,Entire home/apt,100,1,1,2015-05-26,0.07,1,0
2233212,Pres De Montmartre,11399241,Corinne,,Batignolles-Monceau,48.890133933696205,2.3246914426295557,Private room,30,2,16,2016-06-28,0.59,1,327
13767559,Studio 30m² quartier Batignolles,23143497,Marine,,Batignolles-Monceau,48.89215600776874,2.323631888065106,Entire home/apt,37,2,0,,,1,9
13112306,Joli 2 pièces Parc Monceau,72899868,Evelyne,,Batignolles-Monceau,48.88325497038124,2.3055895326345768,Entire home/apt,111,3,1,2016-06-17,1,1,66
3150919,Bel appartement avec terrasse,15993735,Georges,,Batignolles-Monceau,48.88947749094516,2.316998579998603,Entire home/apt,200,1,0,,,1,0
13505621,"Charming studio, heart of Batignolles",46271895,Benedicte,,Batignolles-Monceau,48.88263851785182,2.3221288890800134,Entire home/apt,56,3,2,2016-06-24,2,1,166
13086235,Cosy and sunny flat near Montmartre,18155139,Julia,,Batignolles-Monceau,48.88949359284173,2.3251900093315325,Entire home/apt,50,2,0,,,1,15
6034596,Terrasse sur un parc porte maillot,3993841,Koussée,,Batignolles-Monceau,48.88267031604497,2.289684060047371,Entire home/apt,115,1,4,2016-04-02,0.38,1,229
7493830,"Brand new Flat in ""Batignolles""",3926220,Cyril,,Batignolles-Monceau,48.88884079796426,2.311015855218542,Entire home/apt,80,1,7,2016-06-18,2.33,1,362
7738546,3 pièces/ 2 Balcons au Batignolles,3321560,Clarence Et Charlotte,,Batignolles-Monceau,48.894716927460564,2.3228503109178464,Entire home/apt,125,4,4,2015-12-29,0.60,1,316
4849159,A step away from Parc Monceau !,24948160,Iris,,Batignolles-Monceau,48.882108709096535,2.3128687978011513,Entire home/apt,89,3,15,2016-06-28,0.86,1,153
4068610,Bel appart 10 min des Champs Elyees,635505,Kadija,,Batignolles-Monceau,48.87818301158136,2.296265145978231,Private room,89,1,0,,,1,364
4723995,Chambre dans Paris 17,16563135,Eléonore,,Batignolles-Monceau,48.88385046527109,2.293257900192173,Private room,35,2,54,2016-06-28,2.88,2,359
13768010,"F4 Dans Paris, calme",80767302,Adel,,Batignolles-Monceau,48.88919111224187,2.302894263980293,Entire home/apt,80,1,0,,,1,365
9573726,2 steps from Arc de Triomphe,49560635,Pomme,,Batignolles-Monceau,48.875333148423536,2.292331749498631,Entire home/apt,90,2,6,2016-06-23,0.99,1,236
8787352,Charmant studio confort sur cour,46056170,Clara,,Batignolles-Monceau,48.88990762336269,2.3245022918101053,Entire home/apt,40,2,2,2015-12-01,0.23,1,0
11408805,Charmant appartement Batignolles,7221508,Violaine,,Batignolles-Monceau,48.88915255043536,2.3197849607242165,Entire home/apt,68,1,0,,,1,0
4462006,Large Cute studio,11006956,New,,Batignolles-Monceau,48.88377843350895,2.318096529223477,Entire home/apt,67,3,0,,,1,0
136656,4BDR/4BATH 4300 Sqfeet Arc/Triomphe,668978,Laurent,,Batignolles-Monceau,48.8801361224321,2.300543909523073,Entire home/apt,501,3,46,2016-05-29,0.80,2,340
5772801,Nice appartment near Montmartre,1585170,Damien,,Batignolles-Monceau,48.889490302841125,2.3203505284878583,Entire home/apt,50,5,1,2015-06-13,0.08,1,0
9591041,Appartement deux pièces,6926155,Elodie,,Batignolles-Monceau,48.883100903187994,2.3054300568858377,Entire home/apt,56,6,0,,,1,153
4593174,Tres beau 2p Champs Elysées/ Opéra,5799903,Pauline,,Batignolles-Monceau,48.88522868835729,2.31330768425431,Entire home/apt,90,2,2,2015-04-02,0.13,1,363
7345736,Charmant 2 p. Lévis - Batignolles,38483188,Philippe Et Nathalie,,Batignolles-Monceau,48.88544574327852,2.3165187949666053,Entire home/apt,136,3,0,,,1,125
6183185,Appartement quartier batignolles,32069034,MaB,,Batignolles-Monceau,48.8836388240702,2.323645452204264,Entire home/apt,85,2,0,,,1,0
6166183,Great flat in the middle of Paris,31989766,Nicolas,,Batignolles-Monceau,48.88326829765438,2.3112208154285696,Entire home/apt,120,2,24,2016-06-19,1.77,1,68
9311961,Architect Appartement,689784,Vincenza,,Batignolles-Monceau,48.890151537746426,2.3264373652060977,Entire home/apt,105,5,0,,,1,0
3076276,STUDIO DESIGN CHAMPS ELYSES,14968880,Roger And Lisa,,Batignolles-Monceau,48.879805703918834,2.298286439498467,Entire home/apt,79,3,77,2016-06-10,3.06,13,326
6991495,Lovely room Montmartre/Batignolles!,36655516,Anna,,Batignolles-Monceau,48.89253746715334,2.3271620396972166,Private room,31,1,0,,,1,0
11933492,3 ROOMS 61 M2,54578501,Isabelle,,Batignolles-Monceau,48.89456624678998,2.3270479040216427,Entire home/apt,45,1,0,,,1,18
5379890,Trendy Flat near the champs Elysees,3029790,Anselme,,Batignolles-Monceau,48.87693663401069,2.2905077479247637,Entire home/apt,85,3,24,2016-06-15,1.60,1,365
13244223,Charming two-roomed flat in Montmartre-Batignolles,20206954,Diane,,Batignolles-Monceau,48.891577797357066,2.3216202662287855,Entire home/apt,63,2,1,2016-06-29,1,1,350
11540369,"Porte Maillot, 50m², Paris 17°",4435001,Claudio,,Batignolles-Monceau,48.877826525108084,2.2840417032614337,Entire home/apt,149,6,0,,,14,90
9705524,Cosy indépendant room Paris 17-18th,50114173,Jean Luc,,Batignolles-Monceau,48.894255633595755,2.326055016965769,Private room,49,2,2,2016-06-18,1.40,1,74
2103350,80 M2 3 rooms 2 bedrooms,5417616,Cyril,,Batignolles-Monceau,48.88876988408834,2.3245036106448858,Entire home/apt,130,2,9,2015-01-03,0.30,1,285
12851372,Charming 2 rooms appartment in the center of Paris,70207651,Alix,,Batignolles-Monceau,48.88926394904142,2.318945097313256,Entire home/apt,55,1,1,2016-06-12,1,1,300
12196054,Elegant & new studio in Batignolles,6112673,Laurent,,Batignolles-Monceau,48.89199571709138,2.3160460311054356,Entire home/apt,65,1,4,2016-07-01,2.86,1,357
3152218,2 rooms (45m2) Quiet in Montmartre & Batignolles,7414432,Lauren,,Batignolles-Monceau,48.89345630348828,2.325736536868924,Entire home/apt,85,2,29,2016-06-20,1.27,1,168
11671956,50m² 300 meters from l'Etoile Champs Elysees,6153349,Vianney,,Batignolles-Monceau,48.878811771933655,2.2911640550893995,Entire home/apt,80,1,0,,,1,337
13500080,Joli studio calme - Guy Moquet,21956126,Justine,,Batignolles-Monceau,48.894956671132526,2.3224959331797512,Entire home/apt,30,1,0,,,1,0
531028,Cosy 2 bdr Appt  Paris parc monceau,1902946,Valérie,,Batignolles-Monceau,48.886270753051754,2.3097891046434897,Entire home/apt,130,7,0,,,1,29
6161525,2p. Paris 17 tout confort :),20966092,Anne-Laure,,Batignolles-Monceau,48.89091014170293,2.323380369505509,Entire home/apt,70,2,6,2015-11-21,0.46,1,362
9968354,Luxury apartment in Champs Elysées,17037121,Stanley,,Batignolles-Monceau,48.88429563759658,2.2976701415813237,Entire home/apt,169,2,8,2016-06-07,1.66,23,302
1137130,Bedroom Arc de Triomphe  Trocadero,6237626,Catherine,,Batignolles-Monceau,48.87509814388481,2.293718383722451,Private room,69,3,45,2016-06-26,2.48,2,111
10230680,Studio cosy au coeur de Paris,7371692,Vincent,,Batignolles-Monceau,48.89551326264413,2.320853739522748,Entire home/apt,52,1,0,,,1,0
6167466,Wonderful apartment in Paris Center,26535010,Emmeline & Laurent,,Batignolles-Monceau,48.88044147586038,2.290665771240774,Entire home/apt,150,2,13,2016-01-03,0.96,1,259
12802571,"Luxe 106 m² design, Arc de Triomphe",2594073,Morgane,,Batignolles-Monceau,48.880538906632566,2.291742321653843,Entire home/apt,245,3,0,,,1,332
8658013,Nice&bright flat - place de Clichy,18246640,Marine,,Batignolles-Monceau,48.88729174437586,2.3233508052023164,Entire home/apt,72,3,1,2015-10-26,0.12,1,0
11688466,appartement 2 chambres Batignolles,13315679,Corinne,,Batignolles-Monceau,48.892472256723,2.325768881599231,Entire home/apt,80,1,4,2016-06-30,1.18,1,364
9968929,Quiet flat with garden view,590008,Ludovic,,Batignolles-Monceau,48.88459896028341,2.3125689927461672,Entire home/apt,70,3,0,,,1,0
4594984,2 pièces sur square Ternes Neuilly,23818442,Bernard,,Batignolles-Monceau,48.88353674127319,2.2821481398249857,Entire home/apt,85,2,1,2015-07-11,0.08,1,275
2120243,viva technologie,10811567,Salim,,Batignolles-Monceau,48.886723247605495,2.312925895031374,Entire home/apt,75,3,0,,,1,365
10100050,Parisian Appartment with style,19383183,Veronica,,Batignolles-Monceau,48.89028651783165,2.319219840490928,Entire home/apt,70,3,1,2016-01-02,0.16,1,19
8695718,Studio Arc Triomphe/Palais Congrès,45653321,Rosy,,Batignolles-Monceau,48.87859685970601,2.2849045457286143,Entire home/apt,65,4,9,2016-06-04,1.07,1,72
3022394,Architect Appartment,15402696,Damdim,,Batignolles-Monceau,48.886226372488636,2.3188594518590495,Entire home/apt,99,2,4,2016-06-15,0.95,1,60
4326664,Cosy and charming 84m2 !,22467775,Harald,,Batignolles-Monceau,48.88501027699853,2.319334836486812,Entire home/apt,111,4,32,2016-06-05,1.71,1,328
8546600,Joli chambre avec balcon 2 etg.,12893694,Nives,,Batignolles-Monceau,48.88622024120779,2.2968510135227955,Private room,80,1,1,2015-09-26,0.11,2,365
13246115,Flat Paris 17ème 25m²,42788987,Vivien,,Batignolles-Monceau,48.88430692616407,2.318023536302211,Entire home/apt,47,2,1,2016-06-21,1,1,12
12983977,cosy&bien situé/ lovely flat @Paris,14501507,Magali,,Batignolles-Monceau,48.88761964411721,2.324586592886441,Entire home/apt,60,2,0,,,1,51
6692891,Studio 10min on foot Champs Elysees,35032828,Benny,,Batignolles-Monceau,48.88234506879318,2.2941329132954524,Entire home/apt,49,7,29,2016-06-06,2.36,1,338
6430768,Lovely flat in elegant West Paris,33564161,Beatrice,,Batignolles-Monceau,48.88396258401565,2.2827605565965827,Entire home/apt,200,2,0,,,1,363
3496640,"2P, 50m2, belle vue, Courcelles",17605307,Solenne,,Batignolles-Monceau,48.88116034821229,2.30145879543888,Entire home/apt,70,3,1,2015-01-03,0.05,3,0
5120140,Charmant 2 pièces - Batignolles,4780586,Margaux,,Batignolles-Monceau,48.88707195386918,2.314456295884305,Entire home/apt,120,1,1,2015-06-05,0.08,1,0
11935937,Appartement 2/3 p (4pax + enfant),5933408,Marie,,Batignolles-Monceau,48.89479258124272,2.322957781788176,Entire home/apt,65,1,0,,,1,315
11542796,Appartement 10m² près parc Monceau,60899352,Sophia,,Batignolles-Monceau,48.8862664522463,2.309811896945058,Entire home/apt,30,5,1,2016-03-30,0.31,1,253
